mediaID,publicURL,scientificName,observationCount,speciesCount
96df51d6f16a04d3f2363ae2a32a7cb7,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1911.JPG,Branta canadensis,1,2
fdd0ebc81f3da54a8bf863819f7e0d4d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1912.JPG,Branta canadensis,1,3
ba4e28ed5d967eebfdc8bb30ae6e9376,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1915.JPG,Branta canadensis,2,3
67a6b407b3a9d9f4a67996d109f8acba,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1919.JPG,Branta canadensis,1,3
7fbef54d6af9e3fb8d596f8a592e71e9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1921.JPG,Branta canadensis,1,3
70f4eb27daabf051aa45460a76f0c31e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1923.JPG,Branta canadensis,1,3
95dde69e49ab40f1778a1964e34bddc3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1924.JPG,Branta canadensis,1,3
40ae4d764f4e0e53b47ac7911281e4e6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1927.JPG,Branta canadensis,1,4
3a3b92b1e4af316803d91a60f2ad7ddb,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1929.JPG,Branta canadensis,1,4
60701eaad5b45312fcefb63886ce6e89,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1931.JPG,Branta canadensis,1,4
79a7dbc00a6a522e38b1fe1a68f6e951,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1935.JPG,Branta canadensis,1,3
b6bf69e35ab1b8e9e9f13b5cc33b2dc1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1937.JPG,Branta canadensis,1,4
b706c29e4297956510b4b242ca5bbb59,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1939.JPG,Branta canadensis,1,4
0449ea240632b616be9356c66d6988c6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1941.JPG,Branta canadensis,1,4
cf49c81e73b76f9810ed6a5400dbcc35,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1943.JPG,Branta canadensis,1,2
e53094881ea92dd785bb808786bba653,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1944.JPG,Branta canadensis,1,2
f58c6b8fb6c3480d243ef582f7ba299b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1947.JPG,Branta canadensis,1,2
9ec335f798f135b97e235e720799e1c0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1949.JPG,Branta canadensis,1,2
dfab93164ccabf5ff9b89f8975b9d59e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1951.JPG,Branta canadensis,1,2
e682af9b6303d20160918ee39ca3614e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1953.JPG,Branta canadensis,1,2
7c0d8f1a4c85717217da0fc1901d0141,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1955.JPG,Branta canadensis,1,2
f29d3bf52c47044064b8d53877b441f6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1956.JPG,Branta canadensis,1,2
4f115c9852349d6db1a335c461452bb4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1958.JPG,Branta canadensis,1,2
e78ee05f6fd1d9c8c9e693e4b05d72f8,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1960.JPG,Branta canadensis,1,2
d52a58563107d9601192e31ea91d5c9c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1964.JPG,Branta canadensis,1,2
acc86c6af1f8279f2b6ce242198f0c47,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1965.JPG,Branta canadensis,1,2
9a45a509595afee2eb13c835dbfb6266,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1968.JPG,Branta canadensis,1,2
a1fe7b9489ca69479254187a5ebd0817,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1969.JPG,Branta canadensis,1,2
3791c8297360927b704084281dc752ec,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1972.JPG,Branta canadensis,1,3
3791c8297360927b704084281dc752ec,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1972.JPG,Branta canadensis,1,2
89e69f29a4b36a6d515e525ee8a0f09d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1976.JPG,Branta canadensis,2,3
b444165125740fb097e0232466ad7eb7,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1978.JPG,Branta canadensis,2,3
ba09b33be5e3bfefc75895fecb63729c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1980.JPG,Branta canadensis,2,1
c6ce316611c50fde7070567283fe375d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1982.JPG,Branta canadensis,1,1
6c5a6bb21c3046d8b287062f329941ed,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1984.JPG,Branta canadensis,3,3
3714fa31ce8810b6f2c1090be5d8c8b6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1988.JPG,Anas platyrhynchos,2,2
b1c008d8093cb0f1adcbe5acb17974a9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1989.JPG,Anas platyrhynchos,2,2
5c209dac25c760e87c60544457eaf684,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1992.JPG,Anas platyrhynchos,2,2
8616f14a5ca7669b7373b91b393e482a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1993.JPG,Anas platyrhynchos,2,2
bcb242c57d531f9105997f114c3ba69b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW1996.JPG,Anas platyrhynchos,2,2
3333282142d71cb4ec83a85357b6dad3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2000.JPG,Anas platyrhynchos,2,2
1e771888bd2a47c1ab8df3b9db98487f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2004.JPG,Anas platyrhynchos,2,2
538853257a6d09da14d0c35138c56967,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2008.JPG,Anas platyrhynchos,2,1
8333210e70fb77dc29874bce02cb75da,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2012.JPG,Anas platyrhynchos,2,1
527122cfe7bdd07c7255acba29d8fe4e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2016.JPG,Anas platyrhynchos,2,1
64a886248feafc2455de8dc807170d42,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2020.JPG,Anas platyrhynchos,1,1
64a886248feafc2455de8dc807170d42,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2020.JPG,,1,1
8e839fe869a9276cc4948034bb783833,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2021.JPG,Anas platyrhynchos,1,1
8e839fe869a9276cc4948034bb783833,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2021.JPG,,1,1
acdbdef53ee4780fceaf7c87d4ce3542,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2024.JPG,Anas platyrhynchos,1,1
acdbdef53ee4780fceaf7c87d4ce3542,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2024.JPG,,1,1
4d0873ddb966b3325fa4d9c2fb0fa743,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2028.JPG,Anas platyrhynchos,2,1
a0900cd8a2028cb5cf9e6c3325dce778,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2030.JPG,Anas platyrhynchos,2,1
2d0b3a441ca6b16d862163195b64355a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2032.JPG,Anas platyrhynchos,2,1
2056bdd7cf1af93c616b236e8bbd58e5,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2036.JPG,Anas platyrhynchos,1,2
2056bdd7cf1af93c616b236e8bbd58e5,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2036.JPG,Anas platyrhynchos,1,1
acfe61f790687b3d6c598d8205488c8a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2040.JPG,Anas platyrhynchos,2,2
d98f4d69111f246f00389aeb2f063109,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2044.JPG,Anas platyrhynchos,2,2
f1cb32b6ea0009882e66341e9fc49c5d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2048.JPG,Anas platyrhynchos,2,2
2587071bd74b3a48fe94cf509be477cc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2049.JPG,Anas platyrhynchos,2,2
3f575c004712e5f34876d4055b69e698,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2052.JPG,Anas platyrhynchos,2,2
1806408be8bbbd1f9273d8b97efbfd54,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2056.JPG,Anas platyrhynchos,2,2
1806408be8bbbd1f9273d8b97efbfd54,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2056.JPG,Branta canadensis,2,2
ac00cf8e70fd14eccc2b57a88607aef4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2060.JPG,Anas platyrhynchos,2,2
ac00cf8e70fd14eccc2b57a88607aef4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2060.JPG,Branta canadensis,2,2
a25d3928c2b4d8d36dd53f8cd4916969,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2062.JPG,Anas platyrhynchos,2,2
a25d3928c2b4d8d36dd53f8cd4916969,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2062.JPG,Branta canadensis,2,2
81b578a52cfa95cf4c38058d19099833,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2064.JPG,Anas platyrhynchos,2,1
ae8ce93c383889abc638e80613ea7e21,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2065.JPG,Anas platyrhynchos,2,1
61154e4304996d23dd5701eda0706247,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2068.JPG,Anas platyrhynchos,2,1
076dab2f5897c62a7f514f02b43eac57,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2072.JPG,Anas platyrhynchos,1,1
5effff8e692d44df030c06dab9f22f5a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2074.JPG,Anas platyrhynchos,1,1
69dc11b2f9d2043b9aaf5185fb8c9787,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2076.JPG,Anas platyrhynchos,1,1
e8f8a0068c26370eff37cebfcb2f95ce,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2080.JPG,Anas platyrhynchos,1,1
c767c52b75636e50775d33daf1a00c28,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2084.JPG,Anas platyrhynchos,1,1
f56c402e4ad2a3433072cc314a75d644,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2088.JPG,Anas platyrhynchos,1,1
6ec5dfdfcca4d0a94e6480e744155dc6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2092.JPG,Anas platyrhynchos,1,2
e96cf2f30953011e8786dc4dc87ee90b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2093.JPG,Anas platyrhynchos,1,2
113b4e53094b26e51c0d8aedf91f5547,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2096.JPG,Anas platyrhynchos,1,2
bf9be6c9128c636f472f3998f00ad311,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2100.JPG,Anas platyrhynchos,1,2
d65d79142ebc00805bbb781f58e024b1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2104.JPG,Anas platyrhynchos,1,2
5563e59c63da187fbf99e6111dc39047,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2105.JPG,Anas platyrhynchos,1,2
ae9b7769d125ae6edd9f0a7de2e59136,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2108.JPG,Anas platyrhynchos,1,1
58a253ca7279d9c3d3dcb3993229d3d7,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2112.JPG,Anas platyrhynchos,1,1
cc671cbd94d0130b9ef3d936bbc1708a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2116.JPG,Anas platyrhynchos,1,1
73da4680648bdfbb8034b33400a72ab9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2117.JPG,Anas platyrhynchos,1,1
a4e4b47d484b10a12b975837a76075ea,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2120.JPG,Anas platyrhynchos,1,1
b8aaf6c54c1bf656cb299d5aba80cbbd,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2124.JPG,Anas platyrhynchos,1,2
8f9e872152d6409c18adafcb149c2181,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2126.JPG,Anas platyrhynchos,1,2
0cfba3f927979215edcde2877e1322df,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2128.JPG,Anas platyrhynchos,2,2
00032e7b2344cc59b08219eff33e3ef9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2132.JPG,Anas platyrhynchos,1,2
00032e7b2344cc59b08219eff33e3ef9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2132.JPG,Anas platyrhynchos,2,1
35a70089354f015390e64b2825a630fb,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2133.JPG,Anas platyrhynchos,1,1
e68bb0ab337f9339f35a8a3837809416,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2136.JPG,Anas platyrhynchos,1,1
963dde4bd34c1599f858dc49f38a6626,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2137.JPG,Anas platyrhynchos,1,1
73533ac3291a321403e80af58996b7d2,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2140.JPG,Anas platyrhynchos,1,1
0d9ab3601d4d7cda84bb8aebe8289e17,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2141.JPG,Anas platyrhynchos,1,1
b5cabf7d43bfeec994ade1f39d39cf06,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2144.JPG,Anas platyrhynchos,1,1
d788a99382c4ba90e49ccd337448818f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2146.JPG,Anas platyrhynchos,1,1
9feff6ecdbadf69650b071d27968bd8e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2148.JPG,Anas platyrhynchos,1,1
2b3cf3f781488595889feda91df5f397,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2152.JPG,Anas platyrhynchos,1,1
e365ddb7cd5e3c0e524b74c11c5590b0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2156.JPG,Anas platyrhynchos,1,1
333c692ec959cfca450481cc7467f06a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2157.JPG,Anas platyrhynchos,1,1
3722ea5fa026944f951e5f5e3b910284,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2160.JPG,Anas platyrhynchos,1,1
b6ef0448c3cda4ad28aa89a0b4813434,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2164.JPG,Anas platyrhynchos,1,1
a3b08dabcab2629033cec81403f5f998,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2168.JPG,Anas platyrhynchos,1,1
9b7ada41a7579c36c4e0185ce60f7a92,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2172.JPG,Anas platyrhynchos,1,2
156ee12399afa4a5c5bf57b4dc39d262,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2176.JPG,Anas platyrhynchos,1,2
156ee12399afa4a5c5bf57b4dc39d262,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2176.JPG,Anas platyrhynchos,1,1
0fe9179f59135d874ec2917c7ef413c8,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2180.JPG,Anas platyrhynchos,1,2
0fe9179f59135d874ec2917c7ef413c8,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2180.JPG,Anas platyrhynchos,1,1
d871fc8dacb67f06e5a7d79eebf129df,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2181.JPG,Anas platyrhynchos,1,2
d871fc8dacb67f06e5a7d79eebf129df,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2181.JPG,Anas platyrhynchos,1,1
90cadab3b9842dcfdac24a6a080d872b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2184.JPG,Anas platyrhynchos,1,1
89af52a25d41eb6ad446b6a88238c1a5,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2188.JPG,Anas platyrhynchos,1,1
a99b82ad772ca9d0340c5445f4881db1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2192.JPG,Anas platyrhynchos,1,1
40f9781626e911cdd5268f9cb61251b0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2193.JPG,Anas platyrhynchos,1,1
c21afb5da8cc520995f87461fb73341f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2196.JPG,Anas platyrhynchos,1,2
906ad7b6566a96eea60c8b7df2acff68,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2197.JPG,Anas platyrhynchos,1,2
a5c5b3a0bd39c50035a47f9fdb645c30,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2200.JPG,Anas platyrhynchos,1,2
92d6bbaf62cede233a30ae0e211d8ba0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2204.JPG,Anas platyrhynchos,1,1
e5c4b5705ba47268f131d5552532f49c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2206.JPG,Anas platyrhynchos,1,1
553e0eb78005c55f5c07c6e7f2a2a52a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2208.JPG,Anas platyrhynchos,1,1
da5701faddbd1303b69be293caf79618,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2209.JPG,Anas platyrhynchos,1,1
63b45d1626e5cd01da6b12e173f7294c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2212.JPG,Anas platyrhynchos,1,1
c108359708200662f5b14a490395a08e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2213.JPG,Anas platyrhynchos,1,1
941c951236f9f6ad002a2127257e19cc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2220.JPG,Anas platyrhynchos,1,1
941c951236f9f6ad002a2127257e19cc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2220.JPG,Anas platyrhynchos,1,2
b06caa82f2e7afefb4cf4e6fe43ff6ef,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2224.JPG,Anas platyrhynchos,1,2
bb00cf78543661f332f2b2d6feee878b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2228.JPG,Anas platyrhynchos,1,2
f0c2154da3347d6758cc5140e11631a6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2232.JPG,Anas platyrhynchos,1,2
70b1c219215e31ee5fbf1b0770ec4b1a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2236.JPG,Anas platyrhynchos,1,2
eaa09188e6509e7b1ff60cb65f44c58f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2238.JPG,Anas platyrhynchos,1,2
9769dffe0f0575185d2b4a18da66853a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2240.JPG,Anas platyrhynchos,1,2
ee600fe38f55a6af769e239363103748,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2244.JPG,Anas platyrhynchos,1,2
9c61d7d185d76b179017713a089c6c98,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2245.JPG,Anas platyrhynchos,1,2
ed83d13cc1b3c8aa0fe19a39ea57ecd4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2248.JPG,Anas platyrhynchos,1,2
5aab140084ff79934d7665e4e8811b03,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2250.JPG,Anas platyrhynchos,1,2
f180a326d127686d798f805dd5c7bdcf,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2252.JPG,Anas platyrhynchos,1,2
6c7059f5b61325f06b817fb11ea96c3b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2256.JPG,Anas platyrhynchos,1,2
07ead7e1f7d4a7f7757c4faf35c37ad8,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2258.JPG,Anas platyrhynchos,1,2
8a8176ec952953d044249d005ed77366,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2260.JPG,Anas platyrhynchos,1,1
5f53721e3e5d4d4a89b9fe62fa5cc2da,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2261.JPG,Anas platyrhynchos,1,1
5877117106db0ebf4bfddf4c0052ffa6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW2264.JPG,Anas platyrhynchos,1,1
